time_s,mean_moisture,cumulative_loss_gl4,B_gl4_signed,B_gl4_abs,cumulative_loss_gl8,B_gl8_signed,B_gl8_abs,cumulative_loss_gl16,B_gl16_signed,B_gl16_abs,cumulative_loss_gl32,B_gl32_signed,B_gl32_abs
481.767534893579,2.467740561123813,1.6451887774480888e-05,-3.7831959787126834e-12,3.7831959787126834e-12,1.6451887774480888e-05,-3.7831959787126834e-12,3.7831959787126834e-12,1.645188777448089e-05,-3.7831959787126834e-12,3.7831959787126834e-12,1.645188777448089e-05,-3.7831959787126834e-12,3.7831959787126834e-12
482.045923641267,2.4676968865593576,1.6460622687371915e-05,-3.7831959787126834e-12,3.7831959787126834e-12,1.6460622687371915e-05,-3.7831959787126834e-12,3.7831959787126834e-12,1.646062268737192e-05,-3.7831959787126834e-12,3.7831959787126834e-12,1.646062268737192e-05,-3.7831959787126834e-12,3.7831959787126834e-12
482.324312388956,2.4676532150243746,1.6469356994368374e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6469356994368374e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6469356994368377e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6469356994368377e-05,-3.7836400679225335e-12,3.7836400679225335e-12
482.602701136645,2.467609546517529,1.647809069573756e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.647809069573756e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6478090695737562e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6478090695737562e-05,-3.7836400679225335e-12,3.7836400679225335e-12
482.881089884333,2.467565881037485,1.6486823791746364e-05,-3.7831959787126834e-12,3.7831959787126834e-12,1.6486823791746364e-05,-3.7831959787126834e-12,3.7831959787126834e-12,1.6486823791746367e-05,-3.7831959787126834e-12,3.7831959787126834e-12,1.6486823791746367e-05,-3.7831959787126834e-12,3.7831959787126834e-12
483.159478632022,2.4675222185829098,1.6495556282661394e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6495556282661394e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6495556282661398e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6495556282661398e-05,-3.7836400679225335e-12,3.7836400679225335e-12
483.613405725831,2.467451031202256,1.6509793758792253e-05,-3.7831959787126834e-12,3.7831959787126834e-12,1.6509793758792253e-05,-3.7831959787126834e-12,3.7831959787126834e-12,1.6509793758792256e-05,-3.7831959787126834e-12,3.7831959787126834e-12,1.6509793758792256e-05,-3.7831959787126834e-12,3.7831959787126834e-12
484.06733281964,2.4673798518561094,1.6524029628021465e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6524029628021465e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6524029628021468e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6524029628021468e-05,-3.7836400679225335e-12,3.7836400679225335e-12
484.52125991345,2.4673086805387237,1.6538263891498602e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6538263891498602e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6538263891498605e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6538263891498605e-05,-3.7836400679225335e-12,3.7836400679225335e-12
484.975187007259,2.467237517244363,1.6552496550370835e-05,-3.7831959787126834e-12,3.7831959787126834e-12,1.6552496550370835e-05,-3.7831959787126834e-12,3.7831959787126834e-12,1.655249655037084e-05,-3.7831959787126834e-12,3.7831959787126834e-12,1.655249655037084e-05,-3.7831959787126834e-12,3.7831959787126834e-12
485.429114101068,2.4671663619673008,1.6566727605783204e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6566727605783204e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6566727605783208e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6566727605783208e-05,-3.7836400679225335e-12,3.7836400679225335e-12
486.058610180812,2.467067698656486,1.6586460267946084e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6586460267946084e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6586460267946088e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6586460267946088e-05,-3.7836400679225335e-12,3.7836400679225335e-12
486.688106260556,2.4669690507379713,1.660618985164901e-05,-3.7840841571323836e-12,3.7840841571323836e-12,1.660618985164901e-05,-3.7840841571323836e-12,3.7840841571323836e-12,1.6606189851649013e-05,-3.7840841571323836e-12,3.7840841571323836e-12,1.6606189851649013e-05,-3.7840841571323836e-12,3.7840841571323836e-12
487.3176023403,2.466870418196588,1.6625916359925614e-05,-3.7840841571323836e-12,3.7840841571323836e-12,1.6625916359925614e-05,-3.7840841571323836e-12,3.7840841571323836e-12,1.6625916359925617e-05,-3.7840841571323836e-12,3.7840841571323836e-12,1.6625916359925617e-05,-3.7840841571323836e-12,3.7840841571323836e-12
487.947098420044,2.466771801017206,1.6645639795802103e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6645639795802103e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6645639795802106e-05,-3.7836400679225335e-12,3.7836400679225335e-12,1.6645639795802106e-05,-3.7836400679225335e-12,3.7836400679225335e-12
488.576594499787,2.466673199184729,1.666536016229739e-05,-3.784528246342234e-12,3.784528246342234e-12,1.666536016229739e-05,-3.784528246342234e-12,3.784528246342234e-12,1.6665360162297393e-05,-3.784528246342234e-12,3.784528246342234e-12,1.6665360162297393e-05,-3.784528246342234e-12,3.784528246342234e-12
489.441395201879,2.4665377651422746,1.669244697078816e-05,-3.784972335552084e-12,3.784972335552084e-12,1.669244697078816e-05,-3.784972335552084e-12,3.784972335552084e-12,1.6692446970788163e-05,-3.784972335552084e-12,3.784972335552084e-12,1.6692446970788163e-05,-3.784972335552084e-12,3.784972335552084e-12
490.306195903971,2.466402359997021,1.6719527999838984e-05,-3.7840841571323836e-12,3.7840841571323836e-12,1.6719527999838984e-05,-3.7840841571323836e-12,3.7840841571323836e-12,1.6719527999838987e-05,-3.7840841571323836e-12,3.7840841571323836e-12,1.6719527999838987e-05,-3.7840841571323836e-12,3.7840841571323836e-12
