time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
268.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999997978,2.5499999999947076,2.5499999998783047,2.549999997580966,2.5499999589088125,2.549999410899052,2.549992967403076,2.5499310996500335,2.549454444864859,2.5465623520750102,2.5329955296190403,2.4845022699384343,2.353009584735177,2.0788910802380585
269.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999997836,2.5499999999943617,2.5499999998712344,2.5499999974574843,2.5499999570928975,2.549999388765227,2.5499927477844473,2.5499293620506074,2.549443741500944,2.546512406414264,2.5328242195959794,2.4840834564650107,2.3523011907290523,2.078092722218366
270.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999997685,2.5499999999939953,2.5499999998637928,2.549999997328401,2.54999995520715,2.549999365928189,2.5499925225972975,2.5499275909642973,2.5494328924745964,2.546462036525703,2.532652206105956,2.4836643586585634,2.351593890061747,2.077296225715578
271.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999997507,2.549999999993607,2.5499999998559626,2.5499999971934955,2.549999953249307,2.5499993423699694,2.5499922917362343,2.549925785970645,2.549421896841534,2.5464112421089697,2.5324794927516536,2.483244982281831,2.3508876795703073,2.076501579986354
272.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999733,2.549999999993196,2.5499999998477265,2.549999997052538,2.549999951217048,2.5499993180722607,2.5499920550946675,2.5499239466475863,2.549410753662562,2.5463600228829217,2.532306083131322,2.4828253330317556,2.3501825560950524,2.0757087743879645
273.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999997147,2.5499999999927607,2.549999999839065,2.5499999969052953,2.5499999491079928,2.5499992930164233,2.5499918125648104,2.5499220725714884,2.5493994620036324,2.5463083785854415,2.5321319808384763,2.482405416540238,2.349478516479846,2.074917798377046
274.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999996934,2.5499999999923006,2.5499999998299594,2.5499999967515232,2.5499999469196997,2.5499992671834733,2.549991564037682,2.5499201633171817,2.549388020935902,2.5462563089732484,2.5319571894616133,2.4819852383748913,2.348775557572365,2.0741286415083695
275.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999672,2.549999999991812,2.5499999998203884,2.5499999965909685,2.5499999446496653,2.549999240554084,2.549991309403103,2.549918218458,2.549376429535789,2.546203813821712,2.5317817125839293,2.4815648040397793,2.3480736762243564,2.0733412934336286
276.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999996494,2.5499999999912952,2.549999999810333,2.5499999964233737,2.549999942295325,2.5499992131085794,2.549991048549699,2.549916237565812,2.5493646868850273,2.546150892924657,2.531605553783049,2.4811441189761507,2.3473728692918816,2.0725557439002418
277.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999996246,2.54999999999075,2.549999999799769,2.5499999962484705,2.5499999398540476,2.549999184826936,2.549990781364899,2.5499142202110585,2.5493527920707186,2.5460975460941833,2.5314287166307583,2.4807231885631684,2.3466731336355555,2.071771982750168
278.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999995997,2.5499999999901735,2.549999999788675,2.549999996065982,2.5499999373231406,2.5499991556887736,2.5499905077349405,2.549912165962789,2.5493407441853853,2.5460437731604726,2.5312512046927496,2.4803020181186217,2.345974466120775,2.070989999918745
279.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999995713,2.549999999989564,2.549999999777028,2.5499999958756234,2.549999934699842,2.5499991256733554,2.5499902275448654,2.549910074388694,2.5493285423270198,2.5459895739716,2.531073021528369,2.4798806128996405,2.345276863617936,2.070209785433536
280.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999985,2.549999999999543,2.5499999999889202,2.549999999764802,2.549999995677102,2.549999931981324,2.5499990947595848,2.5499899406785222,2.5499079450551445,2.549316185599132,2.5459349483933496,2.5308941706903694,2.479458978103393,2.344580323002648,2.0694313294131974
281.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999995,2.549999999999511,2.5499999999882403,2.5499999997519716,2.5499999954701136,2.5499999291646898,2.5499990629260014,2.5499896470185694,2.549905777527226,2.549303673110801,2.5458798963090223,2.5307146557246782,2.4790371188677827,2.3438848411559365,2.0686546220663575
282.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999914,2.549999999999478,2.5499999999875222,2.549999999738511,2.5499999952543457,2.549999926246974,2.549999030150779,2.549989346446475,2.549903571368771,2.549291003976715,2.5458244176192544,2.530534480170164,2.4786150402721328,2.343190414964438,2.0678796536905146
283.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999988,2.5499999999994425,2.5499999999867637,2.549999999724393,2.549999995029476,2.54999992322514,2.549998996411719,2.5499890388425195,2.5499013261424013,2.5492781773172197,2.545768512241825,2.5303536475584103,2.4781927473378627,2.3424970413205854,2.0671064146709495
284.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999843,2.5499999999994047,2.5499999999859635,2.549999999709589,2.5499999947951726,2.5499999200960786,2.549998961686253,2.5499887240857952,2.549899041409557,2.549265192258359,2.5457121801114755,2.5301721614135007,2.477770245029162,2.3418047171227965,2.06633489547965
285.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999807,2.5499999999993657,2.5499999999851193,2.549999999694069,2.5499999945510936,2.5499999168566094,2.549998925951435,2.549988402054211,2.549896716730537,2.5492520479319194,2.5456554211797173,2.5299900252518057,2.4773475382536496,2.3411134392756403,2.0655650866742556
286.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999977,2.549999999999323,2.549999999984228,2.549999999677802,2.5499999942968863,2.549999913503476,2.5499988891839394,2.549988072624493,2.5498943516645305,2.549238743475467,2.5455982354146536,2.5298072425817772,2.4769246318630316,2.340423204690008,2.0647969788970126
287.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999736,2.549999999999278,2.5499999999832887,2.549999999660758,2.549999994032188,2.549999910033348,2.5499988513600598,2.549987735672186,2.549891945769655,2.549225278032388,2.545540622800791,2.529623816903748,2.476501530653747,2.3397340102832747,2.064030562873747
288.0,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999997,2.5499999999992307,2.549999999982299,2.549999999642903,2.5499999937566247,2.549999906442817,2.549998812455704,2.549987391071657,2.5498894986029907,2.549211650751927,2.5454825833388544,2.5294397517097407,2.4760782393676104,2.3390458529794538,2.0632658294128485
289.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999665,2.5499999999991805,2.5499999999812544,2.5499999996242018,2.549999993469812,2.549999902728397,2.549998772446392,2.5499870386960986,2.549887009720616,2.5491978607892225,2.545424117045605,2.5292550504832745,2.4756547626924412,2.3383587297093418,2.062502769404272
290.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999963,2.549999999999127,2.549999999980153,2.54999999960462,2.5499999931713524,2.5499998988865245,2.5499987313072543,2.5499866784175302,2.5498844786776447,2.5491839073053417,2.5453652239536573,2.5290697166991887,2.4752311052626927,2.337672637410666,2.0617413738185557
291.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999594,2.5499999999990703,2.5499999999789944,2.5499999995841214,2.5499999928608394,2.5499998949135545,2.5499986890130244,2.5499863101067994,2.549881905028257,2.5491697894673138,2.545305904111297,2.528883753823463,2.4748072716600675,2.3369875730282184,2.060981633705843
292.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999956,2.54999999999901,2.549999999977774,2.5499999995626683,2.5499999925378525,2.5499998908057613,2.549998645538041,2.549985933633588,2.5498792883257386,2.5491555064481624,2.5452461575823,2.528697165313046,2.4743832664141308,2.336303533513991,2.0602235401949303
293.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999523,2.549999999998946,2.5499999999764893,2.5499999995402205,2.5499999922019607,2.5499998865593363,2.5499986008562425,2.5499855488664163,2.5498766281225143,2.5491410574269384,2.545185984445751,2.528509954615688,2.473959094002913,2.3356205158272973,2.059467084492322
294.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999488,2.5499999999988785,2.549999999975137,2.549999999516738,2.54999999185272,2.5499998821703866,2.5499985549411672,2.5499851556726396,2.5498739239701833,2.5491264415887476,2.5451253847958624,2.5283221251697827,2.473534758853508,2.3349385169348995,2.0587122578812993
295.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999945,2.549999999998807,2.5499999999737137,2.549999999492178,2.5499999914896736,2.5499998776349346,2.549998507765945,2.5499847539184612,2.5498711754195513,2.5491116581247795,2.5450643587417994,2.528133680404209,2.4731102653426595,2.33425753381112,2.0579590517210047
296.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999416,2.549999999998731,2.5499999999722167,2.5499999994664977,2.5499999911123505,2.549999872948916,2.5499984593033,2.5499843434689273,2.549868382020671,2.549096706232336,2.545002906407494,2.5279446237381817,2.472685617797348,2.3335775634379545,2.0572074574455366
297.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999938,2.549999999998651,2.549999999970642,2.5499999994396516,2.5499999907202695,2.5499998681081792,2.549998409525544,2.549983924187936,2.5498655433228716,2.54908158511486,2.544941027931475,2.527754958581105,2.4722608204953676,2.3328986028051792,2.0564574665630597
298.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999345,2.5499999999985667,2.5499999999689855,2.549999999411593,2.549999990312934,2.549999863108484,2.5499983584045767,2.549983495938239,2.5498626588747957,2.5490662939819524,2.54487872346669,2.5275646883324288,2.4718358776658893,2.332220648910455,2.0557090706549275
299.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999931,2.5499999999984766,2.5499999999672442,2.549999999382274,2.5499999898898333,2.5499998579455,2.5499983059118816,2.549983058581448,2.5498597282244333,2.549050832049403,2.5448159931803245,2.527373816381517,2.4714107934900293,2.331543698759423,2.0549622613748153
300.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999274,2.549999999998382,2.5499999999654146,2.5499999993516442,2.549999989450444,2.549999852614805,2.5499982520185234,2.5499826119780358,2.549856750919156,2.549035198539212,2.544752837253633,2.527182346107511,2.4709855721014033,2.3308677493658023,2.0542170304478695
301.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999924,2.549999999998281,2.5499999999634912,2.549999999319652,2.549999988994227,2.5499998471118843,2.549998196695146,2.5499821559873435,2.5498537265057513,2.54901939267961,2.544689255881763,2.5269902808792057,2.470560217586675,2.33019279775148,2.053473370134896
302.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999203,2.549999999998175,2.5499999999614715,2.5499999992862454,2.549999988520629,2.5499998414321303,2.5499981399119687,2.549981690467582,2.5498506545304553,2.5490034137050777,2.5446252492735786,2.5267976240549235,2.4701347339861015,2.329518840946732,2.052731272873901
303.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999168,2.549999999998063,2.54999999995935,2.549999999251368,2.5499999880290822,2.549999835570838,2.549998081638785,2.5499812152758397,2.5498475345389897,2.5489872608563693,2.5445608176514956,2.5266043789823973,2.4697091252940653,2.3288458759904795,2.0519907305603207
304.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999123,2.5499999999979446,2.5499999999571217,2.549999999214963,2.549999987519003,2.549999829523208,2.5499980218449605,2.5499807302680852,2.549844366076593,2.5489709333805264,2.5444959612513025,2.5264105489986552,2.469283395459609,2.328173899930361,2.051251735159924
305.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999052,2.5499999999978193,2.549999999954784,2.549999999176972,2.549999986989793,2.5499998232843426,2.54999796049943,2.549980235299173,2.5498411486880537,2.5489544305308964,2.544430680321997,2.5262161374299104,2.468857548386957,2.3275029098227678,2.05051427870789
306.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999898,2.549999999997687,2.549999999952329,2.549999999137334,2.549999986440837,2.5499998168492457,2.5499978975706927,2.5499797302228484,2.5498378819177465,2.5489377515671494,2.5443649751256134,2.5260211475914556,2.4684315879360335,2.326832902732887,2.049778353307897
307.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999891,2.5499999999975476,2.5499999999497533,2.549999999095986,2.549999985871504,2.549999810212819,2.5499978330268136,2.549979214891752,2.549834565309663,2.5489208957552925,2.544298845937056,2.5258255827875584,2.468005517922975,2.326163875734741,2.049043951131243
308.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999884,2.5499999999974006,2.549999999947051,2.5499999990528637,2.5499999852811457,2.5499998033698645,2.5499977668354186,2.5499786891574265,2.5498311984074435,2.5489038623676836,2.544232293043929,2.525629446311365,2.467579342120634,2.3254958259112195,2.048311064415971
309.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999877,2.549999999997245,2.549999999944217,2.5499999990079005,2.5499999846690984,2.5499997963150793,2.5499976989636934,2.549978152870321,2.549827780754414,2.548886650683046,2.5441653167463762,2.525432741444804,2.4671530642590827,2.3248287503541234,2.047579685466025
310.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999998697,2.5499999999970813,2.549999999941245,2.5499999989610265,2.54999998403468,2.5499997890430586,2.549997629378381,2.549977605879798,2.5498243118936186,2.5488692599864775,2.5440979173569103,2.525235471458495,2.4667266880261023,2.3241626461641958,2.0468498066504117
311.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999998626,2.549999999996909,2.5499999999381298,2.54999999891217,2.549999983377191,2.54999978154829,2.5499975580457797,2.5499770480341355,2.549820791367846,2.548851689569463,2.5440300952002532,2.525037639611662,2.4663002170676727,2.323497510451162,2.046121420402388
312.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999998533,2.5499999999967273,2.5499999999348644,2.5499999988612587,2.549999982695915,2.549999773825157,2.54999748493174,2.549976479180538,2.54981721871967,2.5488339387298846,2.5439618506131714,2.5248392491520493,2.4658736549884552,2.3228333403337613,2.045394519218656
313.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999998426,2.5499999999965355,2.549999999931442,2.549999998808216,2.5499999819901173,2.5499997658679314,2.5499974100016654,2.549975899165136,2.549813593491475,2.54881600677203,2.5438931839443155,2.5246403033158415,2.465447005352266,2.32217013293978,2.044669095658581
314.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999832,2.5499999999963334,2.549999999927857,2.549999998752964,2.549999981259043,2.549999757670778,2.5499973332205057,2.5499753078329985,2.5498099152254925,2.5487978930066024,2.5438240955540583,2.5244408053275853,2.4650202716825493,2.321507885406085,2.043945142343422
315.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999998213,2.5499999999961203,2.549999999924102,2.5499999986954216,2.5499999805019193,2.5499997492277506,2.549997254552757,2.5499747050281356,2.5498061834638306,2.5487795967507236,2.543754585814337,2.5242407584001154,2.464593457462842,2.320846594878654,2.0432226519555736
316.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999998106,2.5499999999958955,2.54999999992017,2.549999998635507,2.549999979717955,2.54999974053279,2.5499971739624625,2.5499740905935053,2.549802397748507,2.5487611173279436,2.543684655108495,2.5240401657344855,2.464166566137231,2.3201862585126074,2.042501617237827
317.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999998,2.5499999999956593,2.549999999916053,2.5499999985731328,2.5499999789063383,2.549999731579724,2.549997091413207,2.54997346437102,2.5497985576214774,2.548742454068246,2.5436143038311196,2.523839030519901,2.4637396011108077,2.319526873472234,2.0417820309926373
318.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999786,2.5499999999954106,2.5499999999117446,2.549999998508212,2.549999978066238,2.5499997223622666,2.5499970068681153,2.5499728262015537,2.549794662624671,2.5487236063080516,2.543543532387895,2.523637355933653,2.4633125657501163,2.3188684369310195,2.0410638860814143
319.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999772,2.5499999999951495,2.5499999999072354,2.5499999984406525,2.5499999771968014,2.549999712874014,2.5499969202898525,2.549972175924947,2.5497907123000183,2.548704573390221,2.5434723411954425,2.5234351451410593,2.4628854633835973,2.3182109460716736,2.0403471754238147
320.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999758,2.549999999994874,2.5499999999025174,2.5499999983703607,2.549999976297156,2.549999703108448,2.5499968316406196,2.5499715133800147,2.5497867061894826,2.548685354664058,2.5434007306811646,2.5232324012954024,2.462458297302023,2.3175543980861546,2.039631891997057
321.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999997436,2.5499999999945846,2.5499999998975817,2.5499999982972397,2.549999975366409,2.549999693058928,2.5499967408821544,2.5499708384045534,2.549782643835091,2.548665949485312,2.5433287012830963,2.5230291275378787,2.46203107075893,2.3168987901756917,2.0389180288352424
322.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999997276,2.54999999999428,2.549999999892419,2.549999998221191,2.5499999744036455,2.549999682718696,2.5499966479757266,2.5499701508353483,2.5497785247789633,2.548646357216178,2.543256253449753,2.522825326997542,2.461603786971049,2.3162441195508063,2.0382055790286864
323.0,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999971,2.5499999999939598,2.549999999887022,2.549999998142111,2.5499999734079277,2.5499996720808715,2.5499965528821393,2.5499694505081782,2.5497743485633433,2.5486265772252987,2.5431833876399814,2.522621002791257,2.461176449118722,2.3155903834313354,2.0374945357232663
324.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999692,2.5499999999936227,2.5499999998813796,2.5499999980598935,2.549999972378297,2.549999661138453,2.549996455561725,2.549968737257824,2.5497701147306304,2.548606608887761,2.543110104322806,2.5224161580236504,2.46074906034632,2.314937579046449,2.036784892119778
325.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999996743,2.5499999999932688,2.549999999875482,2.5499999979744317,2.5499999713137713,2.5499996498843127,2.5499963559743453,2.5499680109180773,2.5497658228234044,2.5485864515850967,2.5430364039772875,2.522210795787066,2.4603216237626566,2.314285703634669,2.0360766414733003
326.0,2.55,2.55,2.55,2.55,2.55,2.55,2.549999999999654,2.549999999992897,2.549999999869319,2.549999997885613,2.5499999702133462,2.549999638311199,2.5499962540793875,2.5499672713217456,2.5497614723844593,2.54856610470528,2.5429622870923714,2.5220049191615233,2.4598941424413936,2.313634754443885,2.0353697770925754
327.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999996326,2.5499999999925063,2.5499999998628806,2.5499999977933228,2.5499999690759934,2.5499996264117346,2.5499961498357657,2.54996651830066,2.549757062956829,2.5485455676427256,2.5428877541667454,2.5217985312146802,2.4594666194214407,2.3129847287313705,2.0346642923393956
328.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999996112,2.549999999992096,2.549999999856155,2.549999997697441,2.549999967900662,2.5499996141784123,2.549996043201919,2.5499657516856855,2.5497525940838215,2.548524839798282,2.5428128057086945,2.521591635001794,2.4590390577073546,2.312335623763796,2.0339601806280014
329.0,2.55,2.55,2.55,2.55,2.55,2.549999999999998,2.5499999999995877,2.5499999999916647,2.5499999998491307,2.5499999975978467,2.549999966686275,2.549999601603597,2.5499959341358074,2.5499649713067236,2.5497480653090414,2.5485039205792304,2.5427374422359565,2.5213842335656853,2.4586114602697275,2.3116874368172455,2.0332574354244874
330.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999963,2.549999999999563,2.549999999991212,2.5499999998417957,2.5499999974944143,2.5499999654317325,2.549999588679522,2.5499958225949126,2.549964176992723,2.5497434761764195,2.548482809399278,2.5426616642755824,2.5211763299367096,2.4581838300455794,2.311040165177219,2.0325560502462214
331.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999927,2.549999999999538,2.5499999999907366,2.549999999834139,2.549999997387015,2.549999964135908,2.5499995753982896,2.5499957085362372,2.5499633685716883,2.5497388262302447,2.548461505678552,2.542585472363795,2.520967927132725,2.4577561699387354,2.310393806138655,2.0318560186612684
332.0,2.55,2.55,2.55,2.55,2.55,2.549999999999989,2.5499999999995095,2.5499999999902383,2.5499999998261473,2.5499999972755165,2.5499999627976524,2.549999561751869,2.5499955919163004,2.5499625458706854,2.5497341150151906,2.5484400088435937,2.5425088670458487,2.5207590281590653,2.457328482820206,2.309748357005928,2.031157334287826
333.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999856,2.549999999999481,2.549999999989715,2.5499999998178073,2.5499999971597824,2.549999961415788,2.5499995477320954,2.5499954726911414,2.549961708715853,2.549729342076339,2.548418318327352,2.5424318488758932,2.5205496360085147,2.456900771528559,2.3091038150928633,2.0304599907936707
334.0,2.55,2.55,2.55,2.55,2.55,2.549999999999982,2.5499999999994505,2.5499999999891663,2.549999999809105,2.5499999970396723,2.549999959989112,2.5499995333306664,2.549995350816312,2.5499608569324055,2.5497245069592123,2.5483964335691733,2.542354418416835,2.520339753661285,2.4564730388702896,2.3084601777227407,2.029763981895607
335.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999785,2.5499999999994185,2.5499999999885907,2.5499999998000282,2.5499999969150418,2.549999958516394,2.549999518539144,2.549995226246882,2.5499599903446457,2.5497196092097987,2.5483743540147947,2.542276576240201,2.5201293840849917,2.4560452876201824,2.3078174422282998,2.029069301358929
336.0,2.55,2.55,2.55,2.55,2.55,2.549999999999975,2.5499999999993843,2.5499999999879885,2.5499999997905616,2.549999996785744,2.549999956996378,2.549999503348951,2.549995098937435,2.5499591087759694,2.54971464837458,2.548352079116335,2.5421983229260054,2.519918530234639,2.455617520521675,2.307175605951746,2.028375942996891
337.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999714,2.549999999999349,2.549999999987355,2.5499999997806904,2.5499999966516267,2.549999955427779,2.5499994877513723,2.5499949688420664,2.549958212048878,2.5497096240005566,2.5483296083322857,2.5421196590626174,2.5197071950525993,2.455189740287208,2.306534666244749,2.0276839006701812
338.0,2.55,2.55,2.55,2.55,2.55,2.549999999999968,2.549999999999311,2.549999999986692,2.5499999997703995,2.5499999965125317,2.549999953809286,2.549999471737549,2.549994835914383,2.549957299984982,2.5497045356352737,2.5483069411274957,2.5420405852466237,2.5194953814686003,2.4547619495985797,2.305894620468449,2.02699316828641
339.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999643,2.549999999999272,2.549999999985997,2.5499999997596725,2.5499999963683,2.549999952139558,2.549999455298483,2.549994700107503,2.549956372405012,2.5496993828268493,2.5482840769731676,2.5419611020827064,2.5192830923997103,2.454334151107293,2.305255465993456,2.026303739799602
340.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999607,2.5499999999992298,2.5499999999852685,2.5499999997484935,2.5499999962187663,2.5499999504172264,2.5499994384250293,2.549994561374055,2.5499554291288273,2.5496941651240013,2.548261015346841,2.541881210183504,2.519070330750326,2.4539063474348963,2.304617200199848,2.0256156092096917
341.0,2.55,2.55,2.55,2.55,2.55,2.549999999999957,2.549999999999186,2.5499999999845055,2.5499999997368445,2.5499999960637614,2.5499999486408913,2.5499994211079007,2.549994419666176,2.549954469975424,2.5496888820760684,2.548237755732382,2.5418009101694885,2.5188570994121644,2.453478541173322,2.3039798204771706,2.0249287705620365
342.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999536,2.5499999999991396,2.549999999983707,2.5499999997247094,2.549999995903111,2.549999946809126,2.5499994033376625,2.5499942749355107,2.549953494762943,2.5496835332330394,2.5482142976199715,2.5417202026688375,2.5186434012642533,2.453050734885222,2.3033433242244348,2.0242432179469265
343.0,2.55,2.55,2.55,2.55,2.55,2.54999999999995,2.5499999999990903,2.549999999982871,2.549999999712069,2.5499999957366377,2.549999944920471,2.5499993851047327,2.5499941271332114,2.549952503308679,2.5496781181455774,2.54819064050609,2.541639088317305,2.5184292391729266,2.452622931104299,2.3027077088501113,2.0235589454991096
344.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999465,2.5499999999990393,2.549999999981995,2.5499999996989056,2.5499999955641566,2.5499999429734377,2.5499993663993816,2.549993976209938,2.549951495429091,2.549672636365043,2.548166783893504,2.5415575677581,2.51821461599182,2.452195132335628,2.3020729717721293,2.022875947397316
345.0,2.55,2.55,2.55,2.55,2.55,2.549999999999943,2.5499999999989855,2.5499999999810785,2.5499999996851996,2.5499999953854817,2.5499999409665057,2.5499993472117284,2.5499938221158542,2.549950470939808,2.549667087443523,2.548142727291253,2.5414756416417603,2.517999534561864,2.451767341055985,2.3014391104178666,2.0221942178637966
346.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999394,2.5499999999989287,2.5499999999801193,2.549999999670931,2.5499999952004173,2.5499999388981243,2.549999327531741,2.549993664800632,2.54994942965564,2.5496614709338483,2.548118470214634,2.5413933106260305,2.5177839977112884,2.4513395597141607,2.300806122224148,2.0215137511638623
347.0,2.55,2.55,2.55,2.55,2.55,2.549999999999936,2.5499999999988687,2.549999999979116,2.5499999996560785,2.549999995008768,2.54999993676671,2.549999307349236,2.5499935042134463,2.5499483713905864,2.549655786389623,2.5480940121851865,2.5413105753757415,2.517568008255618,2.450911790731277,2.3001740046372334,2.0208345416054327
348.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999323,2.5499999999988057,2.5499999999780663,2.5499999996406233,2.549999994810329,2.549999934570647,2.5499992866538745,2.5499933403029758,2.5499472959578435,2.5496500333652485,2.5480693527306753,2.5412274365626883,2.517351568997677,2.4504840365011,2.2995427551128125,2.0201565835385913
349.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999288,2.5499999999987395,2.5499999999769685,2.549999999624542,2.549999994604892,2.5499999323082863,2.5499992654351633,2.5499931730174032,2.5499462031698163,2.549644211415942,2.5480444913850753,2.541143894865513,2.5171346827275896,2.4500562993903414,2.2989123711159913,2.019479871355146
350.0,2.55,2.55,2.55,2.55,2.55,2.549999999999925,2.54999999999867,2.5499999999758205,2.549999999607812,2.5499999943922442,2.549999929977945,2.549999243682454,2.549993002304414,2.549945092838126,2.5496383200977655,2.548019427688555,2.5410599509695873,2.5169173522227863,2.449628581738969,2.298282850121289,2.0188043994881952
351.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999217,2.5499999999985974,2.5499999999746206,2.549999999590411,2.549999994172166,2.5499999275779093,2.5499992213849385,2.5499928281111965,2.549943964773618,2.5496323589676453,2.547994161187458,2.5409756055668917,2.5166995802480105,2.4492008858604994,2.2976541896126195,2.0181301624117
352.0,2.55,2.55,2.55,2.55,2.55,2.549999999999918,2.5499999999985206,2.5499999999733665,2.549999999572315,2.549999993944432,2.5499999251064276,2.5499991985316526,2.5499926503844415,2.549942818786374,2.5496263275833946,2.547968691434287,2.540890859355904,2.516481369555324,2.4487732140422995,2.2970263870832848,2.017457154640064
353.0,2.55,2.55,2.55,2.55,2.55,2.5499999999999146,2.54999999999844,2.5499999999720555,2.5499999995534988,2.5499999937088127,2.549999922561715,2.5499991751114695,2.5499924690703426,2.5499416546857177,2.549620225503739,2.5479430179876847,2.5408057130414834,2.516262722884114,2.4483455685458764,2.2963994400359606,2.0167853707277192
354.0,2.55,2.55,2.55,2.55,2.55,2.549999999999911,2.549999999998356,2.5499999999706864,2.5499999995339375,2.5499999934650712,2.549999919941952,2.5499991511131026,2.549992284114593,2.5499404722802277,2.5496140522883346,2.5479171404124137,2.5407201673347575,2.5160436429611104,2.447917951607167,2.2957733459826835,2.016114805268712
