time_s,mean_moisture,cumulative_loss_factor,effective_balance_residual
1793.0,2.283545627282397,5.329097518486011e-05,5.032066980881211e-07
1794.0,2.283416305339945,5.331683957347101e-05,5.032073007171789e-07
1795.0,2.2832869954358666,5.334270155440673e-05,5.032079006817014e-07
1796.0,2.2831576975629524,5.3368561129109684e-05,5.032085015344023e-07
1797.0,2.2830284117139956,5.339441829902134e-05,5.032091028311925e-07
1798.0,2.2828991378817896,5.342027306558219e-05,5.032097010193581e-07
1799.0,2.282769876059142,5.344612543023178e-05,5.032103018720591e-07
1800.0,2.282640626238856,5.347197539440868e-05,5.032109000602247e-07
1801.0,2.2825113883673476,5.349782296886155e-05,5.032116559000599e-07
1802.0,2.2823821623904386,5.352366816437061e-05,5.032122922798976e-07
1803.0,2.2822529483006626,5.354951098245466e-05,5.032129366533411e-07
1804.0,2.2821237460903023,5.357535142465546e-05,5.032135801386062e-07
1805.0,2.2819945557516137,5.3601189492522765e-05,5.032142280647633e-07
1806.0,2.281865377276826,5.3627025187610305e-05,5.032148782113666e-07
1807.0,2.2817362106581554,5.365285851147398e-05,5.032155256934345e-07
1808.0,2.2816070558878208,5.367868946567087e-05,5.032161758400377e-07
1809.0,2.2814779129580316,5.370451805175858e-05,5.032168250984626e-07
1810.0,2.281348781861,5.37303442712948e-05,5.032174743568874e-07
1811.0,2.2812196625889376,5.375616812583697e-05,5.032181231712229e-07
1812.0,2.281090555134061,5.378198961694209e-05,5.032187719855585e-07
1813.0,2.2809614594885863,5.380780874616655e-05,5.032194194676265e-07
1814.0,2.2808323756447377,5.3833625515066e-05,5.032200682819621e-07
1815.0,2.280703303594737,5.385943992519526e-05,5.03220713543584e-07
1816.0,2.280574243330822,5.388525197810821e-05,5.032213636901872e-07
1817.0,2.2804451948452216,5.391106167535772e-05,5.03222010728166e-07
1818.0,2.2803161581301787,5.393686901849561e-05,5.032226573220555e-07
1819.0,2.280187133177939,5.396267400907262e-05,5.032233025836774e-07
1820.0,2.280058119980756,5.398847664863832e-05,5.032239482893885e-07
1821.0,2.279929118530887,5.4014276938741154e-05,5.032245931069212e-07
