time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
1380.0,2.5499978345875007,2.5499968480469457,2.549992759714157,2.5499810723064376,2.549949801037802,2.5498697331827476,2.5496739628830096,2.5492184571295513,2.5482125142933802,2.5461076013526913,2.541938827560875,2.5341289163130725,2.5202907629099673,2.497095795461795,2.4602977147663667,2.4049970249318013,2.326188575969528,2.2195545818470044,2.0823717168387215,1.914339236110966,1.718134374270203
1440.0,2.5499960500026893,2.5499944174675035,2.5499878387289803,2.549969799189224,2.549923641260936,2.5498105182802315,2.549545223509531,2.548951733804323,2.5476883583094416,2.54513354732412,2.5402308477932785,2.5313077219979325,2.515907238424724,2.49069739978917,2.4515374947413,2.393770052626654,2.312762696070861,2.2046524312154623,2.067168819740042,1.9003589111897778,1.7069976877645079
1500.0,2.5499931118231958,2.549990518693189,2.5499803262534644,2.549953412149882,2.5498873082008657,2.5497316998877526,2.549380542550599,2.548622962416869,2.547064129290465,2.5440098258764743,2.5383170875011443,2.528229511558927,2.511237736538118,2.4840262065559116,2.4425754287528174,2.3824733400388913,2.29944580347864,2.190052561625967,2.0524294046382985,1.8869034811754037,1.6962501011743794
1560.0,2.5499884586036776,2.5499844865136536,2.549969218209466,2.549930258344273,2.5498380980785664,2.5496290763829657,2.549173883429891,2.5482243254394685,2.5463310314646184,2.542728487793425,2.536193229557215,2.52489673093991,2.506293779370527,2.4771029644618157,2.4334386201925375,2.3711347620637486,2.2862596269094855,2.1757622123988165,2.0381330741068413,1.8739147448321485,1.685925769444589
1620.0,2.5499813393511963,2.5499754487240334,2.549953254329039,2.5498983600652294,2.549772922297986,2.5494980595458445,2.548918944991632,2.547748044000493,2.545480797038196,2.5412826911484308,2.533856514061059,2.5213133881189758,2.5010876630824863,2.4699472987019297,2.4241497843608157,2.3597728653005943,2.2732093784955327,2.1617637271379455,2.0242380409487373,1.861372217935183,1.6760019560652886
1680.0,2.549970778438111,2.5499622922352856,2.5499308893159567,2.5498553984979804,2.5496883149217844,2.5493337159939777,2.548609235934241,2.547186457910263,2.5445057029009277,2.5396665400237093,2.53130526437588,2.517484204229614,2.495631467184541,2.4625775139792583,2.4147299884209823,2.3484062838517104,2.2603056081819943,2.148056791185157,2.0107385850264623,1.8492501918851152,1.666439191707797
1740.0,2.549955540983539,2.549943630413385,2.549900267182587,2.5497987026424487,2.5495804452912396,2.549130809619222,2.54823814332943,2.5465321029876593,2.543398635643023,2.5378751446897434,2.528539027062342,2.513415012869279,2.4899378647210906,2.4550115142064906,2.4051981549029815,2.3370484240753533,2.2475488781375663,2.134623570722031,1.99759566505268,1.8375141322048612,1.657327655493158
1800.0,2.549934100065531,2.5499177729650717,2.5498591999945206,2.5497252448006837,2.5494451383908543,2.5488838505611704,2.5477990019914794,2.545777771654981,2.542153083271001,2.535904438860829,2.525558037647229,2.5091115918277116,2.4840179349396996,2.4472632843095994,2.3955665591566824,2.325703966250549,2.2349312356835194,2.1214428336273654,1.9847877218564096,1.8261734447457678,1.6486177687543648
1860.0,2.5499046067011917,2.549882699010191,2.5498051505298274,2.5496316393314995,2.549277893415564,2.548587128544549,2.547285121054509,2.544916490040398,2.54076300646198,2.53375090839934,2.522362864443706,2.5045795003551103,2.477881862511241,2.4393456706690824,2.3858474385694386,2.314381059729962,2.2224551306860554,2.108514904401733,1.9723200706809625,1.815215151254903,1.6402443920941296
1920.0,2.549864862293128,2.5498360327167444,2.5497352174117833,2.5495141427521695,2.549073901314115,2.5482347446209928,2.5466898210615114,2.5439415546533177,2.539222894578521,2.5314117453208764,2.5189548216216986,2.4998249640924812,2.471540417043867,2.431272198968683,2.3760541409955103,2.3030898839334397,2.210126458590728,2.09584280054326,1.9601911238055654,1.8046258538931597,1.6321075868166632
1980.0,2.5498122950836057,2.549775023265166,2.5496461254715195,2.5493686606157815,2.5488280721628103,2.5478206595134547,2.5460065007025494,2.5428466161149,2.5375278742290006,2.528885007367222,2.5153362326529978,2.49485533911394,2.465005814200149,2.4230587603101266,2.366204467183561,2.2918486968026675,2.197963296524768,2.0834426158760566,1.9484044887989667,1.794359854545585,1.6241802313172085
2040.0,2.549743943025668,2.5496965316932263,2.549534224353761,2.5491907649910703,2.548535077233373,2.547338764531684,2.545228741660031,2.5416258294790577,2.5356739292958923,2.5261699401109445,2.511510855082094,2.4896794943362983,2.458291534940872,2.414721601215685,2.356314336138302,2.2806690972517845,2.185967908472469,2.0712994204974375,1.936918887091275,1.7843824427920802,1.6165266517363475
2100.0,2.5496564462776856,2.5495970279013944,2.5493954987077676,2.5489757251147838,2.5481894039051176,2.546782957225366,2.5443503871632998,2.540273890546729,2.5336578001143715,2.5232665635372937,2.507482877403512,2.484305879476285,2.4514092478662883,2.4062734105110626,2.3463944892464936,2.269556669670005,2.1741374587525306,2.0594002741139485,1.9257205342792392,1.7746955803958633,1.6090911104343473
2160.0,2.54954604724282,2.5494725946014265,2.5492255827642416,2.5487185356082853,2.5477853932931893,2.546147172970147,2.5433655387083367,2.538785960428007,2.5314768110655668,2.5201754389960236,2.5032568063915126,2.478742961244607,2.444370525780313,2.397727233483431,2.33645731993188,2.258520832645791,2.1624765114837823,2.0477454559942503,1.9148069098513805,1.7652790341924098,1.601852337991659
2220.0,2.549408595063652,2.5493189351221037,2.5490197770792284,2.5484139449248118,2.5473172791630514,2.545425430161351,2.5422686057534802,2.5371577313738602,2.529128991594079,2.5168979176861037,2.4988379221872594,2.4729998767045447,2.43718741032913,2.3890961319146062,2.326514180566108,2.247567974412798,2.150983470401846,2.0363228989256448,1.904152971915949,1.7561098713028631,1.5948758656202384
2280.0,2.549239559055128,2.5491313902388,2.5487730746821535,2.548056494171098,2.546779238676195,2.544611886610085,2.5410543538796353,2.5353854400886964,2.5266130031386558,2.513435881720094,2.4942316544376117,2.4670851647106744,2.4298701614140503,2.380389763215721,2.316571171105079,2.2366977279894593,2.1396496026888108,2.0251163064997693,1.8937446589548579,1.7471986062299487,1.588103353946454
2340.0,2.5490340489535823,2.5489049608502703,2.5484801896148195,2.547640550619485,2.5461654227256276,2.543700848807123,2.5397178647048975,2.533465743902835,2.5239279059751327,2.509791419447715,2.489443292617422,2.46100685114353,2.422428408068019,2.3716177431338386,2.306636194862056,2.225915047343378,2.1284769092396263,2.014127177974716,1.883583765976815,1.7385198208839263,1.5815258280053135
2400.0,2.5487868359458252,2.548634330456373,2.548135582657039,2.5471603356582038,2.545469982172801,2.542686792750174,2.538254555896386,2.531395765761158,2.5210732887270897,2.5059671298563573,2.484478540272343,2.4547731873388954,2.414871633620876,2.362788749889714,2.2967146211299245,2.215219634454456,2.1174581497378395,2.00334097708286,1.8736491013111818,1.730071349872774,1.5751448570395221
2460.0,2.5484923808451705,2.5483138948861894,2.5477334948591155,2.5466099619985982,2.5446871050494138,2.541564392745772,2.536660186029974,2.5291730468506803,2.518049118839321,2.5019657949301055,2.4793429319399927,2.448391832367665,2.4072084691861386,2.353910969022924,2.2868129921666505,2.204615959705496,2.1065962327699594,1.992760537950983,1.863945100270259,1.7218401218422104,1.568949706739965
2520.0,2.548144865359559,2.5479377941383685,2.5472679801683227,2.545983464948728,2.543811042016112,2.540328537095223,2.534930864237965,2.526795574079723,2.5148558473815172,2.4977906653344784,2.4740424240490135,2.4418707960131183,2.39944773266386,2.3449922868248305,2.276936272225373,2.1941041951012474,2.095885265420023,1.982373294436393,1.8544533504733722,1.7138228323564988,1.5629294192498797
2580.0,2.54773822943251,2.5474999504952036,2.54673294527826,2.545274843384654,2.5428361455673176,2.5389743593427143,2.5330630609413776,2.524261743935815,2.5114942737770494,2.493445138789088,2.4685827827034346,2.4352175044535698,2.3915974275360585,2.3360401262681605,2.2670905331986173,2.1836891511647982,2.0853299984837395,1.9721865762436694,1.8451863770644719,1.70601307332546,1.556991018241345
2640.0,2.5472662108793034,2.5469941079062495,2.5461221875748543,2.5444780934956714,2.541756895865714,2.53749725520639,2.5310536264462384,2.521570421395033,2.5079657369890995,2.4889332575798964,2.4629706559433764,2.428440761528349,2.3836677763769747,2.327065237945733,2.257286134393256,2.1733798649946365,2.074936957932115,1.962201162168071,1.83612793476925,1.6983692552271925,1.551206525712019
2700.0,2.5467223954220923,2.5464138832691376,2.545429450448234,2.5435872721121915,2.540567978771329,2.535892985871861,2.5288999316101544,2.5187211192969823,2.5042722920956795,2.484259735834656,2.457213104730743,2.421549124888297,2.375667402735551,2.3180743499110035,2.247525580840826,2.1631721522094165,2.0646926201358804,1.952391467304067,1.8272466105009266,1.6908998903316383,1.5455906957074859
2760.0,2.546100281556475,2.5457528310970132,2.5446484860374645,2.542596551345092,2.5392643170685236,2.5341576541728585,2.5265997313301223,2.5157136568818768,2.5004160404502502,2.4794288443641004,2.451316037258434,2.4145492039054575,2.367602445326718,2.3090720516243457,2.237811324501361,2.1530664949410694,2.054596802254923,1.9427615074312503,1.8185598497824844,1.6836115432195289,1.5400416999606605
2820.0,2.5453933193938596,2.5450044786046715,2.543773078128324,2.5415002189137805,2.5378410376624134,2.532287635454159,2.5241510805643914,2.5125481379638064,2.4963993460062657,2.4744451836247174,2.445286009099359,2.4074490252559135,2.3594818398528283,2.3000676814797854,2.2281527157071888,2.143072046801049,2.044658771517903,1.9333203556635137,1.8100669442133783,1.676472678560481,1.5345532230099692
2880.0,2.5445949526338056,2.5441623679728873,2.5427970866978895,2.540292731698751,2.536293550069901,2.5302797108365636,2.5215525673865873,2.509225334225007,2.4922253926287588,2.4693143459602713,2.4391307243407807,2.4002577852580784,2.3513153242801472,2.291070237937818,2.218556442958107,2.133191427840722,2.034874781956763,1.924053367916329,1.8017377880242338,1.66946044000462,1.5292018947469455
2940.0,2.5436987000328517,2.5432201389923668,2.5417145337883245,2.538968805384671,2.5346176355207484,2.5281311392105685,2.518803325617966,2.5057465506741514,2.4878977466778136,2.4640419387592143,2.432857220699733,2.3929829201052986,2.3431093252100523,2.282083507672156,2.20902206974885,2.123418692116491,2.0252325683701735,1.914943573580922,1.793563250921538,1.6625981248221204,1.52394146818353
3000.0,2.542698220353997,2.5421715896143993,2.5405196491353315,2.537523429508151,2.5328094077000745,2.525839531023703,2.5159027850234117,2.502113229071747,2.4834198434350903,2.458633108101751,2.4264718167238444,2.3856312248269393,2.3348704540405767,2.273113540366913,2.199555167342167,2.113759516743663,2.015739351709927,1.9060030346654726,1.7855588794918897,1.6558640855134055,1.518709235652379
3060.0,2.541587337201101,2.541010697124193,2.5392068814392377,2.5359518668770744,2.530865308921605,2.5234028711067196,2.5128507866632237,2.4983272711115005,2.4787956815690553,2.453093775149857,2.4199819518719266,2.378211022791399,2.3266070505419116,2.264167563706147,2.19016045160135,2.104214638177267,2.0063906611067495,1.8972195212669436,1.7776991432007438,1.6492416190303107,1.513572994294032
3120.0,2.5403601013326735,2.5397316817204962,2.5377709665012844,2.534249731167413,2.5287822021378497,2.5208196233499107,2.5096476763947173,2.494391048770332,2.4740295977228457,2.4474299199106704,2.4133946461888867,2.370729512218487,2.3183254467197854,2.2552499508920367,2.180839383224406,2.0947818719956666,1.997179760799324,1.888580909442386,1.769970536146746,1.642725213151284,1.508577282856747
3180.0,2.539010854768264,2.5383290667384397,2.5362069747281524,2.532413009645328,2.5265573515732385,2.518088645650372,2.5062941257754257,2.4903071038892635,2.469125828289949,2.441647006401992,2.406715795237819,2.3631918865319483,2.310028695742707,2.2463599665705147,2.171585746042527,2.0854480675810185,1.98808617013972,1.8800624840109372,1.7623568335810629,1.6363402973028516,1.503734747752205
3240.0,2.5375342458625263,2.5367976869036655,2.5345102979623135,2.530438011039419,2.5241883091550665,2.5152089857144158,2.5027908012009576,2.486077653069255,2.464087830383705,2.4357491674923204,2.3999494369742895,2.3556012480651276,2.3017182840301396,2.237497260213506,2.1623979055392355,2.0762119975054385,1.9791126513047008,1.8716777528270025,1.7548866610229703,1.6300906651609637,1.4989467342879093
3300.0,2.5359251838561296,2.5351326367194273,2.532676581047502,2.528321275829725,2.5216728134296074,2.5121798069055625,2.499138404305307,2.481704904378761,2.4589191280656824,2.42974090998468,2.3931006312967624,2.347962748467187,2.293399020502801,2.22866592880718,2.1532790202976875,2.067076082484815,1.9702617471195119,1.8634284259038865,1.7475508151391206,1.6239510065448293,1.4942311462291789
3360.0,2.534178849220098,2.533329285237858,2.5307017522955015,2.5260596402172792,2.5190089128431077,2.5090006000807614,2.4953379895882746,2.4771914549566825,2.4536236739750077,2.42362718173366,2.386174803305825,2.3402816574413805,2.285075355535459,2.2198690678068393,2.144230694762841,2.058040896040347,1.961533438332264,1.8553128849868534,1.7403458516976698,1.617919212949118,1.4895386609977934
3420.0,2.532290766032333,2.5313833485978314,2.5285820957686993,2.523650305109487,2.5161950229976235,2.5056712122783025,2.491390938586313,2.4725401821998347,2.448205647126189,2.41741312374085,2.3791776138613803,2.332563693482731,2.276752709819619,2.211111707729129,2.13525781896134,2.0491115259992094,1.9529327533104746,1.8473345174769458,1.7332681238794136,1.6119713582090065,1.4848823695621707
3480.0,2.5302568565810435,2.5292909439298987,2.526314303696611,2.52109088829185,2.513229983825967,2.5021919205987713,2.487299070470741,2.467754417632707,2.4426697119582657,2.4111044026779678,2.372115264739881,2.324815023491446,2.268436593798509,2.2023980757188157,2.12636268546299,2.0402875125248436,1.9444552207095442,1.8394830190502034,1.7263032682287145,1.6061091873799203,1.4802431518210672
3540.0,2.5280735085715818,2.5270486560916194,2.5238955412555826,2.518379483662035,2.5101131046433838,2.4985634445530738,2.4830645871629526,2.462837769992884,2.437020649417962,2.4047065919412316,2.3649936476615547,2.3170413835478696,2.2601322395654075,2.193732781092921,2.117549377245485,2.0315725112331404,1.936103983656044,1.831761335827478,1.7194529987101894,1.6003159524404,1.4756175271679217
3600.0,2.5257376109276213,2.5246535703048645,2.521323470101433,2.515514671371544,2.506844161063063,2.494786939689724,2.4786900915289234,2.4577942227192633,2.431263618053848,2.398225691491868,2.3578191645274282,2.3092490528605376,2.2518451836288382,2.1851198229785624,2.1088192312827556,2.022963614111491,1.9278698469849935,1.8241512642997402,1.7126894284930048,1.5945805366601278,1.4710935926471298
3660.0,2.5232465947739935,2.522103312673945,2.518596287167807,2.5124955519381977,2.503423415993305,2.4908639835023,2.4741784883385085,2.4526278510155306,2.4254035142865566,2.391666866683538,2.3505965000255062,2.301441312502929,2.2435762492289664,2.17655644958421,2.1001648672536524,2.0144480646505993,1.91973486430856,1.816633438027939,1.706006619825917,1.588933676585521,1.4666569708981512
3720.0,2.520598408132679,2.519396014176475,2.5157126547038575,2.509321613945288,2.499851389771115,2.486796208393543,2.469532447288258,2.4473421154693176,2.419444179262008,2.3850338083528535,2.343328629794051,2.2936199506938744,2.2353258063162755,2.1680417625094504,2.091584762721538,2.0060250708504404,1.9117018314644578,1.8092195993599178,1.699426092397186,1.5833717263698481,1.4622500232985722
3780.0,2.5177913792991817,2.516530170216882,2.5126715517553113,2.5059925844293636,2.496128738248281,2.4825852717622205,2.4647545791488317,2.4419404152150093,2.4133895422395146,2.378330663980809,2.3360195965651522,2.285788595520926,2.227096757833621,2.1595775908665233,2.0830793295039807,1.9976935809133312,1.903768630089046,1.8019052544953866,1.6929346374011713,1.5778806846360744,1.4579176672224305
3840.0,2.5148242030301775,2.513504635736282,2.5094722971698356,2.502508500826303,2.4922563935826583,2.4782330738484823,2.4598477065202133,2.4364263242380813,2.4072436372041777,2.3715615304658644,2.328673079681412,2.277949976230758,2.2188903554049815,2.151163313514716,2.0746460401886204,1.989449646748656,1.8959305490596374,1.7946856661746349,1.6865316468729177,1.5724683687269772,1.4536132166528202
3900.0,2.5116959799943706,2.510318661926097,2.5061145765556256,2.4988697166258245,2.488235530225265,2.473741659046338,2.4548146747298274,2.4308033015178037,2.401010247717565,2.364730160079873,2.321292431738828,2.270106741173927,2.2107084070004412,2.1428000560056684,2.0662858682746807,1.9812949125093915,1.888190871069391,1.7875665450492737,1.680221706627773,1.567119868252799,1.4493151196837206
3960.0,2.5084061973499296,2.5069718763911086,2.502598422669147,2.4950768873827247,2.4840675708729454,2.4691132698999927,2.4496584998922293,2.425074997159825,2.394693443670417,2.357840782914738,2.313881774313865,2.262262665881306,2.2025541752676174,2.1344904941582663,2.0580008983385407,1.9732308298815344,1.8805499209949847,1.7805448839875135,1.6739948153537023,1.5618261085434337,1.4450484997321404
4020.0,2.504954765908859,2.50346432492273,2.4989242710513624,2.4911310489690357,2.4797542931977365,2.4643504798447964,2.44438250767627,2.4192453474040536,2.388297540823454,2.3508977918719878,2.3064452321225892,2.25442125911629,2.1944302541049554,2.1262361067162394,2.049791399786935,1.9652563413744017,1.873004917459468,1.7736160268433923,1.6678474228722284,1.556588529881917,1.4407767243707974
4080.0,2.501342067807604,2.4997965169366965,2.4950929977438436,2.4870336391059613,2.4752978223029416,2.4594561393096446,2.438990214763931,2.413318381327891,2.3818268479993985,2.3439054960758585,2.2989868377146667,2.2465860666304316,2.1863396244319526,2.1180393976030625,2.0416596056539955,1.9573736159811088,1.8655581979631046,1.7667828033587707,1.6617804560175053,1.5513931958057379,1.4364794995050747
4140.0,2.4975689554834117,2.495969423728797,2.4911059163030562,2.4827864956490884,2.470700638649106,2.4544334111094215,2.4334854226031,2.40729841831032,2.3752860228524546,2.3368686803711105,2.2915112918697687,2.2387615165341876,2.178286269171147,2.1099036879189947,2.033607798097481,1.9495832132800612,1.8582073100271896,1.7600369974820527,1.6557764333902496,1.5462260312360165,1.432242177173093
4200.0,2.493636785915946,2.491984515491329,2.4869648227796537,2.4783919130548493,2.4659656447558347,2.4492858350412754,2.4278722455256707,2.401189986716565,2.3686797479533155,2.3297918225535095,2.284022408174576,2.23095019264075,2.1702708618681834,2.10182694603056,2.025630361268664,1.9418750373199785,1.850937039585852,1.7533599051841497,1.6498252872100436,1.5411134419217467,1.4280465715754518
4260.0,2.4895474101515878,2.4878437416094266,2.482671945950265,2.4738525347531217,2.4610959613166554,2.4440169779125958,2.4221545591463274,2.3949970276425048,2.3620116979632484,2.32267794998596,2.2765222016424103,2.223152835549346,2.1622928061777285,2.093807453723871,2.017724980994261,1.9342471085567892,1.8437477494574777,1.7467584793033497,1.6439408025184752,1.536045694861363,1.4238677652377132
4320.0,2.4853029956027504,2.4835493477451096,2.478229751867911,2.4691711481485794,2.456094735665212,2.4386303110559964,2.4163360480047276,2.3887232655729798,2.3552854245694395,2.3155302161060773,2.2690132076325775,2.2153711422440003,2.1543526971597595,2.0858443330461474,2.0098888363842162,1.9266943304948727,1.8366320066146187,1.7402216797979464,1.6381059781570007,1.5310198830210608,1.4197797267500307
4380.0,2.480905952473947,2.4791038113909796,2.473640906647196,2.464350690993918,2.4509652008387253,2.4331293120698927,2.410420301354924,2.38237218580592,2.3485040167740943,2.3083509560016116,2.261496601641815,2.2076047034126836,2.1464481553034838,2.077933021629543,2.00211538226897,1.9192090396993264,1.8295827443688057,1.7337469623534627,1.6323327942542705,1.5260634851388597,1.4156827830689394
4440.0,2.4763588735705193,2.474509775089492,2.4689081888165885,2.4593941261433874,2.445710495099136,2.42751721809572,2.4044105134794,2.3759467516485997,2.3416700107918573,2.301142134292608,2.2539737641662674,2.1998545331528496,2.1385803856242496,2.0700759101538697,1.9944096626356416,1.911800833660143,1.8226163821499706,1.7273585438903898,1.6266408091607119,1.5211420762946022,1.4115238385111961
